FeatureIndex	FileName	MSLevel	IsDecoy	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	FeatureQuantity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	Qscore2D	PerChargeIntensity	PerIsotopeIntensity
521	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8565.083142	8570.405236	2	65.3925	65.9222	31.7834	65.3925	44699.6	34486.8	710352	5	6	2	0.871305	0.663288871558187	12409;32290.6	5520.3;2912.42;3714.08;2154.54;5276.57;5729.9;7328.79;8601.03;6196.75;2785.53
522	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9091.348034	9096.974638	2	65.2772	65.7957	31.1089	65.7957	63049.2	34342.5	980694	6	7	2	0.941756	0.926489053306374	34342.5;28706.7	702.068;1788;6169.91;1889.86;7290.66;8352.24;10661.7;8772.97;6664.28;7070.59;2009.14;1717.06;662.853
523	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8160.912826	8165.969402	3	65.3925	66.4927	66.0144	66.4927	70729.3	33833.8	1.29626e+06	5	7	3	0.935337	0.947767694926441	4565.73;17378.9;48784.7	571.745;1431.26;3148.86;4187.56;10838.5;10242.2;12405.8;11191.9;6892.64;3260.95;4485.64;1527.56;651.205;465.214
524	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8991.323412	8996.889533	3	66.4034	66.7249	19.2925	66.4927	77242.8	31201.2	505706	7	8	2	0.957061	0.992664896358751	18976.8;58266	1785.71;938.889;2350.81;5002.47;10002.9;9496.32;11711.1;10137.3;7968.8;6275.93;5251.09;3560;1659.19;1849.05;1038.95
525	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8432.057117	8437.275324	3	65.7957	66.7894	59.6191	65.7957	43278.5	23730.5	936777	5	8	3	0.956308	0.94822218938022	23730.5;0;12750.3;6797.7	1260.85;705.185;1647.55;4827.57;5820.71;5863.39;7390.15;5377.52;6038.63;3372.27;909.525;925.679;400.298
526	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8213.936190	8219.041187	3	65.7957	66.7249	55.7521	66.4034	34693.6	23303.9	802475	5	7	3	0.92059	0.933779256771195	5008.03;9989.34;19696.2	0;774.755;935.357;1673.77;4991.59;5627.04;5248.01;5063.34;3458.36;3297.75;758.789;1678.02;0;499.714;687.052
527	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8957.301043	8962.839139	3	65.7957	66.4927	41.8195	65.7957	41369.6	19819.2	657575	5	8	4	0.951997	0.953734644426139	9007.62;10811.6;0;21550.4	0;495.767;1044.71;2607.93;4203.51;7234.76;6369.31;5690.32;3897.05;3680.18;2376.68;1461.59;1839.38;468.399
528	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8014.819465	8019.811002	2	66.4927	66.7249	13.9325	66.4927	26761.5	17897.3	186428	6	7	2	0.958285	0.99199066158655	15774.9;10986.7	513.619;495.097;2095.82;2943.81;3789.89;3403.26;4875.06;3238.75;2514.74;2497.16;537.506;0;0;370.436
529	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7885.751925	7890.654978	2	66.4927	66.7249	13.9325	66.7249	27009.1	17238.9	188153	5	6	2	0.974786	0.99559814064705	472.282;26536.9	0;435.56;1644.76;3057.73;5199.18;4262.77;4334.11;3637;1950.39;1170.68;1316.97
530	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8976.301053	8981.852938	2	66.9823	67.7137	43.8814	66.9823	24551.7	16556.8	538681	5	6	2	0.972437	0.896086322677248	7888.68;16663	0;516.46;850.733;2066.05;3912.15;3327.44;3019.68;3500.43;2722.79;1794.43;1477.02;404.961;322.344;0;637.169
531	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7635.647163	7640.407028	2	65.7957	65.9222	7.58849	65.9222	22191.3	15821	84199.2	4	5	2	0.932519	0.993257604810389	8756.89;13434.4	355.045;511.915;937.617;2140.96;3201.69;3703.41;2862.52;2402.06;2704.52;1386.67;1389.43;675.63;274.854
532	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8214.928832	8220.033830	2	66.4927	66.7249	13.9325	66.4927	20208.6	12099.1	140779	6	7	2	0.937777	0.939578402218433	6474.77;13733.9	0;950.116;0;2233.76;3344.9;3220.87;3135;2829.53;2395.17;801.741;0;0;1297.55
533	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	1	8318.969131	8324.127574	2	66.7249	68.6784	117.211	66.7249	221912	193717	1.30053e+07	5	8	4	0.912381	0.957762700641571	595.666;193831;24416.5;3069.03	0;2444.71;4284.85;13630.1;25964.4;35026.8;33458.5;26534.1;26925.3;22671.7;14288.6;8767.17;3768.78;2965.12;1182.27
534	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	1	4264.558526	4267.243946	2	66.4034	66.4676	3.85546	66.4676	240423	149533	463470	3	4	2	0.858036	0.985728815615946	149533;90890.4	915.076;10108.1;42866.5;70799.8;62256.2;29480.8;11332.8;4006.29;2563.33;7009.28
535	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	1	4255.551740	4258.225456	2	66.4034	67.7137	78.6164	66.4034	24540.9	16727.6	964658	3	4	2	0.904188	0.848977150767568	7813.26;16727.6	1518.03;1519.59;4942.2;7950.71;5176.51;2963.35;1520.66;0;0;467.849
536	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	1	8779.512378	8784.949801	2	66.4034	66.4676	3.85546	66.4034	16297.6	11381.9	31417.4	6	8	2	0.879402	0.64719602505065	4915.73;0;11381.9	0;0;0;0;2780.53;3232.92;3978.17;3151.22;1137.67;2017.11
537	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8827.268373	8832.731466	2	65.7386	65.7746	2.16021	65.7386	1.41625e+07	1.02829e+07	1.5297e+07	6	7	2	0.859483	0.962082054685965	5.62402e+06;8.53846e+06	8722.05;20090.1;161117;557969;1.32632e+06;2.29896e+06;2.98249e+06;3.20637e+06;2.95325e+06;655913
538	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8828.249094	8833.712187	5	65.7386	67.0717	79.989	65.7386	1.66792e+07	6.60136e+06	2.14796e+08	5	7	3	0.95227	0.999736226613575	1.97082e+06;9.788e+06;4.92033e+06	21745.4;161809;404740;1.29732e+06;2.21923e+06;2.92398e+06;3.15299e+06;2.94671e+06;2.27073e+06;476885;300937;185047;110007;132445;96314.8
539	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9128.327635	9133.967975	2	65.8346	66.0244	11.3878	66.0244	1.63336e+06	1.54735e+06	9.30015e+06	5	7	3	0.961584	0.998641141833717	19035.9;68266.2;1.54606e+06	60412.4;57446.2;78953.1;116873;171886;207823;217885;199750;175700;140920;98513.1;70535.2;47185.9;28635;21252.8
540	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9107.343676	9112.970280	4	65.7386	67.0717	79.989	65.8346	2.35263e+06	1.27737e+06	6.04813e+07	5	7	3	0.968592	0.999431317700346	14700.3;1.67841e+06;659523	9428.37;39339.7;89469.6;165392;257722;327169;340816;320190;270147;197647;136005;93716.2;58282.6;38483.8;18254.8
541	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8031.830495	8036.822032	2	65.7386	65.7746	2.16021	65.7746	1.225e+06	1.11405e+06	1.32313e+06	5	6	2	0.924296	0.999637657188583	124333;1.10067e+06	0;9100.46;40554.7;96055.1;151725;197106;201856;184060;144628;93985.9;55993.2;29438.8;13769.6;6728.98
542	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8318.978443	8324.136885	2	65.7386	65.7746	2.16021	65.7746	1.19751e+06	1.09716e+06	1.29344e+06	5	7	3	0.924483	0.999485809079504	83944.7;963789;149775	0;7618.32;32091.7;81654.8;139678;184907;197878;181712;149826;99974.5;57418.1;33909.5;18857.8;7719.73;4264.3
543	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8811.257978	8816.709243	3	65.7746	66.943	70.1044	65.7746	1.07585e+06	892818	7.96528e+06	5	7	3	0.985433	0.99921295644022	65320.3;104571;905963	6705.23;24940.2;56053.9;92419.2;144848;158249;164738;145331;103749;77532;48149.1;28617.5;15403.3;9526.21;6298.33
544	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8529.120867	8534.414661	3	65.7386	65.8346	5.76367	65.7386	1.71513e+06	808429	3.25974e+06	5	7	3	0.945382	0.999995650213477	345793;881332;488009	0;15118.5;52194;124917;206177;256727;283446;256725;200558;138505;85177.7;50068.6;26245.7;13430.3;5844.41
545	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8810.260464	8815.711729	2	65.7386	66.943	72.2646	65.7386	752613	734110	2.71936e+07	6	7	2	0.914605	0.973747465778279	439037;313576	2024.06;6652.71;20158.1;41072.7;70045.9;95403.8;112154;106204;89825.5;77037.6;51786.1;34443.8;24450.1;14327.9;9050.78
546	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8231.945825	8237.050822	2	65.7386	65.7746	2.16021	65.7746	459821	428783	496655	5	7	3	0.926146	0.999122361489359	32001.2;359094;68726.2	0;3357.29;12640.9;35040.9;54461;68515.2;76852;69794.1;53017.8;35738.2;25626.3;12795.7;7023.3;3134.98;1823.18
547	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8975.322716	8980.874600	4	65.7386	66.943	72.2646	65.7386	601974	312350	3.98285e+06	5	7	3	0.937609	0.99998621363967	47399.8;287177;267397	444.948;3623.85;13937;35139;59038.1;84093.6;97055.1;92538.5;72013.5;57835.7;37586.6;23835.4;13245.1;8583.26;3448.81
548	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8144.914291	8149.970867	2	65.7386	65.7746	2.16021	65.7746	293024	274963	316497	5	7	3	0.930882	0.998332746255842	21584.5;247983;23456.7	0;2453.23;7747.77;23709.5;36582;47611.3;49642.6;46372.9;31115.4;22335.2;14070.9;5924.37;4268.78;1190.35
549	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8660.166240	8665.537543	3	65.7386	65.8346	5.76367	65.7386	436848	245736	766095	5	7	3	0.947946	0.999985086299434	80728.8;254471;101648	4567.92;5832.63;15774.8;30084.8;49706.1;64238.5;67116.8;65222.4;50106.5;39278.8;25569.9;11024.2;8836.76;3406.42;649.936
550	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8731.205480	8736.616851	3	65.7386	66.943	72.2646	65.7386	205817	153489	2.30169e+06	5	6	2	0.945747	0.980136369197599	41440;164377	340.48;1409.12;8588.15;14352;21920.3;27154.3;30987.4;28839.6;22696.1;16145.8;14207.8;6706.25;5736.03;4470.96;2602.97
551	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8512.103687	8517.385583	2	65.7746	65.8346	3.60346	65.7746	121873	112946	219583	5	7	3	0.965559	0.996544717080096	8926.99;45225.1;67721.4	0;3724.9;9035.88;11336.1;17621.5;13409;22132.8;17728;11095.6;8415.81;5731.69;1642.18
552	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7670.669168	7675.457230	3	65.7386	65.8346	5.76367	65.7746	171349	106587	379945	4	7	4	0.922677	0.99909720313571	3920.35;38002.3;122094;31847	0;0;10266.7;16085.3;19613.9;31189;28918.7;24783.2;18449.9;10708.1;5735.06;1184.15;0;4415.33
553	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9089.326661	9094.953265	2	65.8346	66.943	66.5009	65.8346	76078.6	53488.4	2.52965e+06	6	7	2	0.967056	0.943862209547451	53488.4;22590.1	1366.19;2179.97;3535.73;6392.29;8525.57;8553.74;10677.8;10194.3;6796.73;6281.1;4186.25;3225.12;3061.61;1436.17;1032.21
554	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8926.218360	8931.744663	2	65.8346	66.943	66.5009	66.943	57619.9	40768	1.91589e+06	5	7	3	0.914872	0.951483710108243	7576.14;31453.7;18590.1	1594.13;1661.32;2683.24;3995.9;4618.17;7132.14;6680.79;5802.12;6094.98;4883.4;3948.14;2082.52;2632.7;2979.1;2425.35
555	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8889.184521	8894.696561	2	65.7746	65.8346	3.60346	65.8346	50494.5	30910.3	90977.6	5	7	3	0.906024	0.94881662102701	11317.4;19592.9;19584.3	2296.45;3291.8;4156.49;3195.28;4327.42;4952.61;5795.58;6218.44;5155;4479.67;3940.65;2372.94;507.579;984.542;1116.53
556	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8913.226876	8918.753180	2	66.0244	67.0717	62.8376	66.0244	38549.9	28344.8	1.21119e+06	5	7	3	0.858852	0.466397317790382	3458.72;24032.3;11058.9	4251.57;1174.23;1980.42;2218.52;5430.31;3135.22;4420.41;4817.79;5055.04;1650.68;3496.86;884.041;1821.42;1707.65;757.292
557	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8784.208131	8789.645554	2	65.8346	66.943	66.5009	65.8346	37413	27668.6	1.244e+06	5	7	3	0.92411	0.93292041173232	11935.2;20927.2;4550.54	1024.83;322.835;1091.46;1721.02;4397.62;5671.61;6136.43;5001.02;2475.58;3427.72;2897.61;1425.66;260.568;751.871;1831.95
558	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3629.979364	3632.189089	11	70.3902	71.0333	38.5859	70.7763	976434	270262	4.83526e+06	2	5	4	0.885627	1	72754.6;538129;354213;11337.1	1128.18;119982;246887;249731;186674;99619;47613.1;19217.7;5211.02;1500.26
559	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	11054.673413	11061.547692	4	70.6085	71.4834	52.4938	70.6729	467637	259171	4.60112e+06	6	8	3	0.954692	0.999241160002941	36567.1;162553;268517	828.721;741.181;5902.21;11425.6;26578.8;42408.3;58679.2;65411;73343.7;54774.5;43696.2;29044.9;24450.5;14068.8;9566.54;3636.8;3909.18
560	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7595.757055	7600.505058	5	70.6729	71.0333	21.6223	70.7372	334880	184595	1.36129e+06	5	7	3	0.951018	0.999998496488689	31270.5;98822.9;204787	1027.46;4262.68;12201.9;40332.9;51604.6;59450.3;55727.8;45744.6;29705.6;17639.1;9947.91;6085.59;1680.5;496.609
561	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3986.184856	3988.618459	9	70.3902	71.0333	38.5859	70.7372	370611	169049	1.48677e+06	2	6	5	0.892324	0.999997952726797	526.051;109181;232887;23840.8;4176.57	0;36559.1;80399.8;98928.2;70243.9;49540.9;18789.8;8716.39;5785.61;1647.18
562	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7887.871429	7892.788270	6	70.6085	71.0333	25.4869	71.0333	260926	158289	1.69344e+06	5	7	3	0.948753	0.999988070621063	36381.6;44791;179753	1504.83;1268;11917;26774.3;35561.4;41234.2;41460.6;34220;27157.5;19319.2;11748.6;7245.34;2278.17;741.546
563	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7986.933722	7991.897321	6	70.6085	71.0333	25.4869	70.7372	266832	131166	1.00677e+06	5	8	4	0.951327	0.9999762807417	38504.9;32259.7;158613;39774.1	1103.19;1786.06;8063.68;28362.7;38294.2;45131.1;44877.1;29611.5;30255.1;13676.3;13193.6;5416.02;5938.28;2226.45
564	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3887.118224	3889.467933	10	70.3902	71.0333	38.5859	71.0333	298215	117842	1.60715e+06	2	5	4	0.894809	0.999998141257898	2996.98;136681;129203;29334.6	0;31309.1;74565.1;77673.1;61720;34202.3;10834.3;5241.88;2366.01;303.131
565	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	10041.172265	10047.447944	2	70.6729	70.7372	3.85664	70.6729	166447	108920	320962	7	10	4	0.951768	0.965933423271749	108920;23111.1;33616.6;798.974	933.473;759.185;1280.74;8387.02;11424.1;19930.4;26261.3;26503.5;22547.3;21536.9;12521.2;7988.62;3960.11;1341.93;925.017;1079.31
566	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9610.017362	9616.035935	4	70.6729	70.7763	6.20442	70.7372	285429	106432	424384	6	8	3	0.956361	0.999979471606971	12092.8;97363.3;175973	0;744.654;3118.1;10251.4;25978.6;44381.5;47136.1;44800.4;38006.3;27201;17351.8;10836.7;6251.08;4800.94;1685.45;2885.42
567	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8055.958708	8060.961985	3	70.6729	71.0333	21.6223	71.0333	158437	101651	1.40295e+06	6	8	3	0.965503	0.963884950080724	12824.8;78332.2;67280.2	844.094;1462.48;8842.06;14175.6;23415.7;27743.3;26442.6;21651.5;14325.4;9752.49;4733.95;3178.5;1875.53;838.007
568	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8073.962505	8078.979507	2	70.7121	70.7372	1.50444	70.7372	105174	90248.9	79113.9	5	7	3	0.950407	0.979002285489136	14924.8;1251.83;88997	6116.45;629.137;4492.28;9231.8;18097.8;17051.5;16538.6;12211.2;11184.5;7979.01;4518.65;2536.68;702.426
569	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3800.084088	3802.394925	10	70.3902	71.0333	38.5859	70.7372	211407	89666.8	1.45596e+06	2	5	4	0.882946	0.99999999843369	404.087;48089.4;157397;8382.09	205.957;22192.6;49896.1;57356.7;41395.7;25831.5;9859.98;2676.67;2198.33
570	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7353.633719	7358.217354	5	70.6085	71.0333	25.4869	70.7372	162422	84073.6	785468	5	7	3	0.960024	0.999301736880954	13237.8;82679;66505.3	541.319;3328.47;8264.57;20942.2;26972.2;30139.5;27525.6;18496.5;13240.4;5121.71;2796.78;2658.4;1666.54;1269.26
571	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3645.975321	3648.201028	9	70.3902	71.4834	65.5928	71.0333	157340	78117.1	2.25366e+06	2	5	4	0.881427	0.999784158313902	24518.6;34467.3;90017.2;13433.4	0;18733.2;37982.2;41360.3;30031.6;16403.7;7639.98;3584.34;868.576;735.932
572	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3729.046957	3731.320736	9	70.3902	71.0333	38.5859	70.7372	163787	73084.6	630056	2	5	4	0.917848	0.999997603073031	1879.67;86040.7;99870.5;8613.53	1280.68;23990.3;38976.3;42005;30218.9;15623.1;7151.26;4198.77;1342.9;280.734
573	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9711.066062	9717.138486	3	70.6729	70.7763	6.20442	70.7763	141492	64664.9	275185	7	9	3	0.933038	0.98547740782596	45245.6;89134.5;7111.91	0;595.519;0;3511.57;15927.1;19727.2;18581.8;21574.1;24246.9;12406.5;12388.5;4672.32;4843.84;678.199;2338.4
574	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8244.074832	8249.193916	6	70.6085	71.0333	25.4869	70.7372	193042	58978.1	814247	5	8	4	0.945886	0.999991358649262	62859.9;29889.3;65250.9;35041.6	0;4169.25;5893.19;12737.5;26967.9;35019.9;30362.9;28924.8;21107.6;11428.5;5901.07;6570.48;1464.17;898.81;1595.63
575	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4115.226652	4117.823927	7	70.4547	71.0333	34.7118	70.7372	118627	56414.7	468992	3	5	3	0.924348	0.999896388614542	31845.8;85735.7;1045.39	0;12937.9;26202;30564.8;23982.9;16515.3;6366.45;1324.67;388.14;344.822
576	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8126.994276	8132.037153	4	70.6729	71.0333	21.6223	70.7372	138921	55527.3	700450	5	7	3	0.937717	0.999771643773807	675.927;35740.3;102505	428.82;0;5833.54;10096.1;18799.6;24713;24257;18979.4;17383.8;8601.66;3835.04;3322.24;3099.62
577	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	10615.296577	10621.929546	4	70.6729	71.4834	48.6292	70.7121	121306	49747.6	1.28802e+06	6	8	3	0.935894	0.993174772449031	21623.9;63889.8;35791.9	0;0;0;5648.03;6538.79;10154.8;16800.2;20421.8;19354.9;16370.8;10167.8;7145.2;4000.97;1461.11;0;2492.6;748.602
578	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	11070.686828	11077.572759	2	70.4797	70.6085	7.72672	70.4797	59673.3	44650.9	230539	7	8	2	0.934749	0.993738393740167	15022.3;44650.9	1302.42;0;1060.2;0;3227.02;6077.8;6767.54;9401.62;10188.3;7098.91;5687.78;4964.23;2922.64;1246.56;0;675.287;355.371
579	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4407.328122	4410.089482	6	70.4547	71.0333	34.7118	70.7372	105699	41396.3	527012	3	4	2	0.899881	0.998986853950452	46847.1;58852.2	0;6578.75;19805.9;28460.3;24349.8;15390.3;6858.98;4255.22
580	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7466.713421	7471.383921	4	70.6085	71.0333	25.4869	70.7372	75065.9	40086.4	587734	5	6	2	0.940485	0.955684582219584	20175.3;54890.6	0;0;5331.04;7194.64;12413.5;13124;12980.2;9687.2;8476.23;2905.15;2479.6;474.376
581	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7282.584244	7287.128675	3	70.7121	71.0333	19.2701	70.7372	54756.6	35674	436915	5	7	3	0.892681	0.752484461139865	9949.64;23564.2;21242.8	0;1264.4;1434.46;6364.71;12838.4;8104.37;7234.62;10095.6;0;1670.17;2016.91;0;2410.13;1322.88
582	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7758.828478	7763.665571	2	70.7372	71.0333	17.7657	71.0333	44485.9	29897.5	395162	6	7	2	0.951817	0.940567162748782	14588.4;29897.5	0;0;2738.15;4801.21;6441.32;7060.54;8014.49;6258.41;3323.3;3066.52;1295.7;844.705;0;641.589
583	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	5172.698320	5175.915584	4	70.4547	70.7763	19.2939	70.7372	42120.8	28257.5	131212	4	5	2	0.922724	0.993121000395283	3381.97;38738.8	410.396;1913.35;5921.05;11271.8;7302.85;7942.08;3076.75;3427.82;1265.12
584	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7577.736317	7582.472453	3	70.7372	71.0333	17.7657	71.0333	56206.6	27353.6	304709	6	8	3	0.914825	0.990317121832661	31147.3;20242.5;4816.82	667.072;3687.62;1347.73;5548.24;7642.54;9792.83;6534.55;7269.73;7816.87;2838.74;2134.1;1122.48;471.151
585	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4278.296448	4280.981868	6	70.4155	71.0333	37.0667	71.0333	73466.1	26818.5	522387	3	5	3	0.886581	0.999760075723527	39271.3;26818.5;7376.33	0;5373.75;16221.1;16581.9;21096.1;5445.02;4088.08;3257.16;1403.04
586	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7424.679411	7429.302153	2	70.7372	70.7763	2.34778	70.7763	38139.6	26155	44771.8	5	6	2	0.950947	0.983456656790321	7199.95;30939.7	962.817;1329.53;2297.88;4273.75;6119.08;6803.42;6224.79;4200.2;3237.67;545.927;0;912.349;2195.01
587	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	9100.740126	9106.366730	3	70.6729	71.4834	48.6292	70.6729	42049.2	26108.6	448114	5	7	3	0.944699	0.881780080918603	1272.03;5326.71;35450.5	0;0;696.899;2223.54;5083.6;6298.2;6459.88;6135.21;4432.36;4546.56;2808.62;2165.41;0;755.154;443.809
588	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8144.998405	8150.054981	5	70.6085	71.0333	25.4869	70.7372	91486.1	24693.7	534526	5	7	3	0.954929	0.999451840219092	28352.7;17480.3;45653.1	1344.07;1797.22;3880.41;7336.64;13385.4;16386.2;15566.8;10671.2;9472.37;8333.39;2651.17;1709.88;295.499
589	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7869.857707	7874.760761	2	70.6085	71.0333	25.4869	71.0333	27680.5	24214.1	352745	5	7	2	0.940625	0.921043915881597	3466.44;0;24214.1	627.672;852.405;1035.67;2657.03;3374.38;4629.16;4762;3305.24;2562.63;1016.81;1742.83;868.699;873.656
590	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	10040.154390	10046.430069	2	70.7372	70.7763	2.34778	70.7372	36183.5	23772.6	42475.5	7	8	2	0.902715	0.945175394768837	12410.9;23772.6	0;844.31;759.185;0;3365.33;3007.24;6521.23;6027.74;3119.72;2557.56;3257.18;1137.79;2659.66;1340.02;661.538;925.017
591	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7667.794295	7672.582357	2	70.7372	70.7763	2.34778	70.7763	32592.8	22005	38260.4	5	7	3	0.894258	0.930122464385774	6335.04;21167.7;5090.06	0;0;574.948;2504.73;4822.87;6907.88;6393.1;4120.48;1911.8;1118.58;607.247;1578.98;2052.18
592	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7578.747886	7583.484021	2	71.0333	71.4834	27.0069	71.0333	24363.9	20292.7	328997	5	7	3	0.903284	0.873223971507234	4071.15;1358.01;18934.7	2244;0;1576.67;2818.61;4483.09;2838.47;3437.21;4491.04;2734.08;1051.05;446.467;0;487.219
593	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	10023.142625	10029.404119	2	70.6729	70.7372	3.85664	70.7372	31741.2	19950.7	61207.1	7	9	3	0.862694	0.643888851286112	11790.5;5593.65;14357	1474.11;0;0;0;2480.5;3000.29;4850.05;7697.79;3137.21;3615.61;1758.36;1206.75;721.613;2608.97;0;664.037
