Index	FileName	ScanNum	FeatureIndex	TargetDecoyType	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	Qvalue
8815	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2002.891969	2001.636991	13170.5	2	2	2	0.881877	0.881877	1	0.73527	0.73527	0.609072	2	1001.825195	1002.327637	0.562005	0.562005	0.887524
8816	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2030.475600	2029.207079	32361.2	3	3	4	0.953167	0.953167	1	0.0962912	0.435803	0.764683	3	677.409241	679.413452	0.834023	0.834023	0.833991
8817	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2032.434407	2031.165885	16062.2	2	2	2	0.884435	0.884435	1	0.329007	0.329007	1.41061	2	1016.591797	1017.090088	0.526475	0.526475	0.903483
8818	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2045.557260	2044.345484	4161.22	4	4	2	0.882284	0.882284	1	0.0127823	0.335949	0.834147	4	512.094116	512.329956	0.523561	0.523561	0
8819	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2066.253723	2064.959880	16205.8	2	2	2	0.876083	0.876083	1	0.458152	0.458152	0.354288	2	1033.486816	1033.988647	0.535282	0.535282	0.900454
8820	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2075.951812	2074.727009	16769	2	2	2	0.878712	0.878712	1	0.281714	1.46056	0.411351	2	1038.371216	1038.843628	0.528074	0.528074	0
8821	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2075.951812	2074.727009	16769	2	2	2	0.878712	0.878712	1	0.281714	1.46056	0.411351	2	1038.371216	1038.843628	0.528074	0.528074	0
8822	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2084.110284	2082.816441	12112.4	2	2	2	0.87916	0.87916	1	0.706528	0.706528	0.117075	2	1042.415649	1042.916626	0.569353	0.569353	0.883896
8823	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2086.526236	2085.232392	3355.92	4	4	2	0.879098	0.879098	1	0.00875839	13.1823	1.46035	4	522.316162	522.565247	0.433335	0.433335	0.933236
8824	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2092.511037	2091.273480	14852.4	2	2	2	0.865743	0.865743	1	0.454259	0.454259	0.233234	2	1046.643677	1047.117554	0.486361	0.486361	0
8825	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2092.511037	2091.273480	14852.4	2	2	2	0.865743	0.865743	1	0.454259	0.454259	0.233234	2	1046.643677	1047.117554	0.486361	0.486361	0
8826	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2132.587791	2131.268974	7343.62	4	4	3	0.939906	0.939906	1	1.23257	1.23257	1.18097	4	533.824036	534.325378	0.804262	0.804262	0.833991
8827	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2150.303070	2148.961823	15595.8	2	2	2	0.867242	0.867242	1	12.0231	12.0231	0.170227	2	1075.488037	1075.989502	0.598844	0.598844	0.871073
8828	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2169.896378	2168.541748	25921.8	2	2	2	0.856402	0.856402	1	7.4869	7.4869	1.06834	2	1085.279541	1085.778442	0.481829	0.481829	0.921635
8829	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2171.752750	2170.398120	9521.61	3	3	2	0.859787	0.859787	1	0.0672925	0.357733	1.51617	3	724.472046	724.808289	0.379501	0.379501	0.93352
8830	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2192.034036	2190.740877	16092.1	2	2	2	0.860396	0.860396	1	0.286387	0.286387	1.44713	2	1096.379517	1096.849609	0.398242	0.398242	0
8831	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2192.034036	2190.740877	16092.1	2	2	2	0.860396	0.860396	1	0.286387	0.286387	1.44713	2	1096.379517	1096.849609	0.398242	0.398242	0
8832	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2192.201782	2190.908623	14976.7	2	2	2	0.860425	0.860425	1	0.360312	0.360312	0.77915	2	1096.462524	1096.934082	0.430659	0.430659	0
8833	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2230.865668	2229.559676	28028.3	3	3	3	0.943817	0.943817	1	0.467545	0.467545	1.14771	3	744.193237	744.824280	0.805760	0.805760	0
8834	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2230.865668	2229.559676	28028.3	3	3	3	0.943817	0.943817	1	0.467545	0.467545	1.14771	3	744.193237	744.824280	0.805760	0.805760	0
8835	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2242.313667	2240.995079	12523.7	4	4	3	0.957858	0.957858	1	1.33465	1.33465	0.905862	4	561.255615	561.729004	0.864111	0.864111	0
8836	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2242.313667	2240.995079	12523.7	4	4	3	0.957858	0.957858	1	1.33465	1.33465	0.905862	4	561.255615	561.729004	0.864111	0.864111	0
8837	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2242.313667	2240.995079	12523.7	4	4	3	0.957858	0.957858	1	1.33465	1.33465	0.905862	4	561.255615	561.729004	0.864111	0.864111	0
8838	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2242.313667	2240.995079	12523.7	4	4	3	0.957858	0.957858	1	1.33465	1.33465	0.905862	4	561.255615	561.729004	0.864111	0.864111	0
8839	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2242.313667	2240.995079	12523.7	4	4	3	0.957858	0.957858	1	1.33465	1.33465	0.905862	4	561.255615	561.729004	0.864111	0.864111	0
8840	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2252.784851	2251.391936	24263.7	2	3	4	0.950642	0.660453	1	0.387138	1.19739	1.15027	2	1127.204712	1127.204712	0.747198	0.747198	0.833991
8841	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2315.605455	2314.230757	14074.3	3	3	3	0.950625	0.950625	1	0.583333	0.583333	1.13224	3	772.418823	773.047852	0.829643	0.829643	0
8842	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2315.605455	2314.230757	14074.3	3	3	3	0.950625	0.950625	1	0.583333	0.583333	1.13224	3	772.418823	773.047852	0.829643	0.829643	0
8843	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2315.605455	2314.230757	14074.3	3	3	3	0.950625	0.950625	1	0.583333	0.583333	1.13224	3	772.418823	773.047852	0.829643	0.829643	0
8844	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2321.823784	2320.371596	5816.66	4	4	3	0.936998	0.936998	1	0.293758	0.293758	1.47011	4	581.101562	581.601013	0.767878	0.767878	0.833991
8845	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2326.016523	2324.641825	22883.6	3	3	3	0.866947	0.866947	1	0.36429	0.36429	0.995889	3	775.887146	776.520447	0.454849	0.454849	0
8846	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2388.099548	2386.689555	6863.02	4	4	3	0.874611	0.874611	1	0.266825	0.266825	1.53116	4	597.680664	598.151733	0.467076	0.467076	0
8847	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2457.893088	2456.363654	8833.19	5	5	3	0.89066	0.89066	1	0.547335	0.547335	1.07442	5	492.278870	492.680939	0.581095	0.581095	0.871612
8848	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2509.710835	2508.155757	19128.3	3	3	3	0.865865	0.865865	1	0.315315	0.315315	1.14204	3	837.057434	837.728271	0.440889	0.440889	0.933236
8849	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2685.384927	2683.815944	14951	4	4	3	0.863045	0.863045	1	0.372498	0.372498	0.817301	4	671.961975	672.434692	0.442911	0.442911	0
8850	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2737.455679	2735.774876	16518.4	4	4	3	0.87995	0.87995	1	0.193975	0.364004	1.60265	4	685.202637	685.700928	0.486530	0.486530	0.917571
8851	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2830.022963	2828.278148	11974.7	4	4	3	0.926367	0.926367	1	0.0424861	0.325095	2.1542	4	708.078735	708.576050	0.687465	0.687465	0.836516
8852	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2867.600174	2865.926631	14777.9	4	4	3	0.881251	0.881251	1	0.0373308	0.508844	0.623559	4	717.488647	717.961548	0.527037	0.527037	0
8853	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	2875.113608	2873.440065	15282.8	4	4	3	0.873293	0.873293	1	0.0995449	0.499429	0.621783	4	719.604492	720.076660	0.489236	0.489236	0
8854	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2882.835882	2881.068004	18867.8	3	3	3	0.927579	0.927579	1	0.355198	0.295212	1.01546	3	961.364624	962.030151	0.749071	0.749071	0.833991
8855	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	2903.323653	2901.541831	17470.8	4	4	3	0.875687	0.875687	1	0.021534	0.253387	0.839921	4	726.393250	726.894714	0.490384	0.490384	0.913789
8856	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3006.521374	3004.785284	18381.8	3	4	3	0.856716	0.729145	1	0.0291196	0.321332	0.980378	4	752.205200	752.439941	0.341294	0.341294	0
8857	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3006.521374	3004.785284	18381.8	3	4	3	0.856716	0.729145	1	0.0291196	0.321332	0.980378	4	752.205200	752.439941	0.341294	0.341294	0
8858	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3058.221449	3056.453260	22787.6	3	3	3	0.905454	0.905454	1	0.820056	0.820056	0.81774	3	1019.826416	1020.455322	0.671779	0.671779	0
8859	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3058.221449	3056.453260	22787.6	3	3	3	0.905454	0.905454	1	0.820056	0.820056	0.81774	3	1019.826416	1020.455322	0.671779	0.671779	0
8860	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3170.853881	3168.898641	26457.4	4	4	3	0.894064	0.894064	1	0.279074	0.37557	1.61527	4	793.230530	793.734985	0.564242	0.564242	0.887524
8861	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3224.676953	3222.801253	17685.6	4	4	3	0.874273	0.874273	1	0.198128	0.284899	1.28583	4	806.708557	807.181946	0.472575	0.472575	0
8862	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3224.676953	3222.801253	17685.6	4	4	3	0.874273	0.874273	1	0.198128	0.284899	1.28583	4	806.708557	807.181946	0.472575	0.472575	0
8863	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3224.676953	3222.801253	17685.6	4	4	3	0.874273	0.874273	1	0.198128	0.284899	1.28583	4	806.708557	807.181946	0.472575	0.472575	0
8864	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3228.022246	3226.146547	23842.7	3	3	3	0.86927	0.86927	1	0.905892	0.991354	1.05776	3	1076.705933	1077.334351	0.479002	0.479002	0
8865	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3228.022246	3226.146547	23842.7	3	3	3	0.86927	0.86927	1	0.905892	0.991354	1.05776	3	1076.705933	1077.334351	0.479002	0.479002	0
8866	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3228.022246	3226.146547	23842.7	3	3	3	0.86927	0.86927	1	0.905892	0.991354	1.05776	3	1076.705933	1077.334351	0.479002	0.479002	0
8867	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3228.022246	3226.146547	23842.7	3	3	3	0.86927	0.86927	1	0.905892	0.991354	1.05776	3	1076.705933	1077.334351	0.479002	0.479002	0
8868	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3285.445680	3283.534765	19751	4	4	3	0.881692	0.881692	1	0.178582	0.980241	1.63325	4	821.889771	822.365784	0.486355	0.486355	0
8869	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3416.090291	3414.103978	29043.8	3	4	3	0.893885	0.813609	1	0.152025	0.370503	1.28515	4	854.768005	855.007080	0.541668	0.541668	0
8870	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3416.090291	3414.103978	29043.8	3	4	3	0.893885	0.813609	1	0.152025	0.370503	1.28515	4	854.768005	855.007080	0.541668	0.541668	0
8871	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3510.191051	3508.044167	17582.3	4	4	3	0.903782	0.903782	1	0.471379	0.471379	2.4545	4	878.268311	878.773315	0.584407	0.584407	0.871184
8872	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3515.253023	3513.094415	24855.9	4	4	3	0.87057	0.87057	1	0.303264	0.303264	2.28945	4	879.533447	880.031250	0.413216	0.413216	0.933236
8873	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3522.933933	3520.890510	25938.8	3	3	3	0.905993	0.905993	1	8.20722	8.20722	1.76551	3	1174.952759	1175.587158	0.702347	0.702347	0
8874	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3564.789524	3562.603159	18654.7	4	4	3	0.892788	0.892788	1	0.38404	0.38404	2.02983	4	891.905579	892.410522	0.543855	0.543855	0.895576
8875	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3579.679895	3577.610196	21838.9	4	4	3	0.910162	0.910162	1	0.382781	0.382781	0.749455	4	895.647400	896.119324	0.684861	0.684861	0
8876	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3722.749650	3720.475870	19956.6	4	4	3	0.891253	0.891253	1	0.329518	0.329518	0.873516	4	931.375732	931.879211	0.586148	0.586148	0.871184
8877	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3737.557542	3735.405093	6691.35	6	6	3	0.875196	0.875196	1	0.30001	0.30001	1.30456	6	623.733826	624.047974	0.481716	0.481716	0
8878	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3743.700437	3741.415060	20580.5	5	5	3	0.90164	0.90164	1	0.162793	0.266827	2.30678	5	749.488464	749.893494	0.567616	0.567616	0.887524
8879	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3858.578745	3856.242848	19971.4	4	5	3	0.895328	0.770601	1	0.132771	0.648346	1.65899	5	772.455261	772.655945	0.510876	0.510876	0.913045
8880	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3888.663744	3886.439418	17143.9	4	4	3	0.899192	0.899192	1	0.116737	0.350977	2.3417	4	972.850281	973.330139	0.549497	0.549497	0
8881	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	3947.530167	3945.132980	20475.3	4	4	3	0.909992	0.909992	1	0.620502	0.728064	1.75061	4	987.539551	988.044922	0.648840	0.648840	0.856488
8882	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3948.769873	3946.500602	25234.6	4	4	3	0.882139	0.882139	1	5.02894	5.02894	1.99739	4	987.871155	988.342529	0.558313	0.558313	0
8883	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	3948.769873	3946.500602	25234.6	4	4	3	0.882139	0.882139	1	5.02894	5.02894	1.99739	4	987.871155	988.342529	0.558313	0.558313	0
8884	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4034.274175	4031.864306	32609.2	4	5	4	0.923385	0.7538	1	0.170082	0.456854	0.914393	4	1009.447937	1009.682922	0.672842	0.672842	0
8885	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4034.274175	4031.864306	32609.2	4	5	4	0.923385	0.7538	1	0.170082	0.456854	0.914393	4	1009.447937	1009.682922	0.672842	0.672842	0
8886	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4114.440862	4111.993324	10816	6	6	4	0.943348	0.943348	1	0.0199898	0.514561	1.97753	6	686.499939	686.967896	0.761731	0.761731	0
8887	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	4136.521727	4133.924452	13654.3	6	6	3	0.892004	0.892004	1	0.263485	0.263485	0.500995	6	690.161316	690.496460	0.604112	0.604112	0.871073
8888	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	4209.722870	4207.076970	21456.3	5	6	5	0.950699	0.720118	1	0.157358	0.54989	1.6162	6	702.521545	702.856201	0.744192	0.744192	0.833991
8889	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4212.396528	4209.891815	21098.8	6	7	6	0.895476	0.879137	1	0.0588764	0.409202	1.93865	7	602.557251	602.824707	0.538053	0.538053	0
8890	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	4294.431259	4291.732162	43331.9	4	5	6	0.870006	0.57079	1	0.297243	0.315796	2.2149	5	859.758179	860.353760	0.309809	0.309809	0.94463
8891	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4298.290869	4295.735797	11496.1	6	7	4	0.852648	0.725952	1	0.0310091	0.259439	2.17336	7	614.819946	614.953918	0.277580	0.277580	0
8892	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4298.290869	4295.735797	11496.1	6	7	4	0.852648	0.725952	1	0.0310091	0.259439	2.17336	7	614.819946	614.953918	0.277580	0.277580	0
8893	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4339.626979	4337.058603	10760.3	6	6	3	0.884692	0.884692	1	0.0787101	0.320986	1.06761	6	724.006958	724.324646	0.529885	0.529885	0
8894	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4339.626979	4337.058603	10760.3	6	6	3	0.884692	0.884692	1	0.0787101	0.320986	1.06761	6	724.006958	724.324646	0.529885	0.529885	0
8895	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4339.626979	4337.058603	10760.3	6	6	3	0.884692	0.884692	1	0.0787101	0.320986	1.06761	6	724.006958	724.324646	0.529885	0.529885	0
8896	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4339.626979	4337.058603	10760.3	6	6	3	0.884692	0.884692	1	0.0787101	0.320986	1.06761	6	724.006958	724.324646	0.529885	0.529885	0
8897	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	4370.280358	4367.534969	29319.7	6	6	5	0.913857	0.913857	1	0.997388	0.997388	0.903885	6	729.095947	729.764954	0.709877	0.709877	0.836516
8898	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4428.963401	4426.338381	29893.2	4	7	6	0.878316	0.565255	0.922122	0.193642	0.375494	1.51185	4	1108.062378	1108.062378	0.367411	0.367411	0
8899	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4440.945106	4438.309088	23962.2	6	6	5	0.928129	0.928129	1	0.493138	0.493138	1.235	6	740.882874	741.516052	0.746445	0.746445	0
8900	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4445.834863	4443.198844	22261	6	6	4	0.874241	0.874241	1	0.588695	0.588695	1.8509	6	741.699646	742.173096	0.461137	0.461137	0
8901	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4504.425557	4501.763498	14252.8	6	6	3	0.875111	0.875111	1	0.0614818	1.67718	2.19252	6	751.456726	751.776978	0.414292	0.414292	0
8902	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4515.545226	4512.872204	15618.8	5	5	3	0.868791	0.868791	1	0.704165	0.704165	1.50805	5	903.768921	904.150330	0.451551	0.451551	0
8903	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4515.545226	4512.872204	15618.8	5	5	3	0.868791	0.868791	1	0.704165	0.704165	1.50805	5	903.768921	904.150330	0.451551	0.451551	0
8904	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	4563.505758	4560.666203	46199.2	4	4	4	0.924025	0.924025	1	1.56221	1.56221	1.52342	4	1141.425537	1142.174805	0.739234	0.739234	0.833991
8905	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4721.758637	4718.954712	13739.1	7	7	3	0.851395	0.851395	1	0.254856	0.254856	2.68092	7	675.276245	675.551636	0.302971	0.302971	0
8906	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4852.932829	4850.057558	34091	5	5	3	0.854613	0.854613	1	0.731846	0.731846	1.96828	5	971.395447	971.779236	0.360269	0.360269	0
8907	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4852.932829	4850.057558	34091	5	5	3	0.854613	0.854613	1	0.731846	0.731846	1.96828	5	971.395447	971.779236	0.360269	0.360269	0
8908	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4852.932829	4850.057558	34091	5	5	3	0.854613	0.854613	1	0.731846	0.731846	1.96828	5	971.395447	971.779236	0.360269	0.360269	0
8909	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4852.932829	4850.057558	34091	5	5	3	0.854613	0.854613	1	0.731846	0.731846	1.96828	5	971.395447	971.779236	0.360269	0.360269	0
8910	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	4949.071209	4945.980070	24204.2	6	6	4	0.904218	0.904218	1	0.434897	0.434897	1.66305	6	825.503479	826.004089	0.620222	0.620222	0.865134
8911	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	4958.936120	4956.009927	5820.85	8	9	3	0.853775	0.534855	1	0.394023	0.417259	1.48662	8	620.746094	620.746094	0.263984	0.263984	0
8912	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	0	69.282639	118	5001.056623	4997.939432	22439.3	6	7	5	0.891667	0.797306	1	0.0450106	0.268297	1.46289	7	715.141052	715.428406	0.511683	0.511683	0.913045
8913	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	5189.355237	5186.309649	20088	6	6	3	0.8539	0.8539	1	1.7002	1.7002	1.69184	6	865.705566	866.024536	0.388173	0.388173	0
8914	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	5260.958091	5257.875075	8257.71	8	8	3	0.851295	0.851295	1	0.422613	0.422613	1.85355	8	658.476746	658.715942	0.340750	0.340750	0
8915	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	5277.627614	5274.525065	12139.4	7	7	3	0.851857	0.851857	1	0.934369	0.934369	0.997143	7	754.781860	755.052429	0.393339	0.393339	0
8916	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3303	nan	1	69.282639	118	5277.627614	5274.525065	12139.4	7	7	3	0.851857	0.851857	1	0.934369	0.934369	0.997143	7	754.781860	755.052429	0.393339	0.393339	0
