Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
7284	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	3976.447490	3974.013887	36231	4	5	4	0.938862	0.69448	1	0.139404	0.475841	3.93287	4	994.754822	995.267517	0.592109	0.592109
7285	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4020.062843	4017.517133	28760.6	3	3	3	0.862508	0.862508	1	9.5366	9.5366	1.09242	3	1340.513306	1341.180664	0.522993	0.522993
7286	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4113.234052	4110.648549	18340.7	5	5	3	0.891886	0.891886	1	0.0390405	0.544347	3.43346	5	823.337708	823.733398	0.453987	0.453987
7287	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	251	69.218405	112	4144.224048	4141.604028	31559.8	4	5	5	0.854754	0.695659	1	0.285688	0.311	3.23039	5	829.325317	830.332886	0.249828	0.397639
7288	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4152.371211	4149.751192	49345.3	5	6	6	0.906467	0.634993	1	0.101144	0.652293	3.15591	6	692.798584	693.798584	0.443984	0.443984
7289	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4180.644979	4178.010814	13171	6	6	3	0.8516	0.8516	1	0.295022	0.295022	2.09949	6	697.509949	697.845093	0.328205	0.328205
7290	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4353.801035	4351.076214	30175.4	6	6	6	0.922905	0.922905	1	0.776221	0.776221	2.27679	6	726.187683	726.859192	0.692402	0.692402
7291	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4358.314166	4355.589344	20785.6	6	6	4	0.852987	0.852987	1	0.0916485	1.30369	2.95826	6	726.941956	727.609985	0.282213	0.282213
7292	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4365.695132	4362.949743	26120	5	5	4	0.928282	0.928282	1	0.229963	0.319014	3.70039	5	873.800232	874.392944	0.643145	0.643145
7293	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4413.565268	4410.803908	34022.9	4	4	4	0.940829	0.940829	1	1.49583	3.21116	4.20073	4	1103.966675	1104.708008	0.702646	0.702646
7294	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4414.559261	4411.797900	26678.5	4	4	3	0.878299	0.878299	1	0.910163	2.19087	2.61603	4	1104.211914	1104.708008	0.446443	0.446443
7295	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4448.495682	4445.711075	26928.7	6	7	6	0.87255	0.706446	1	0.340025	0.918036	3.35897	7	636.255188	636.824463	0.314947	0.314947
7296	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4509.272513	4506.460397	22420.4	6	6	4	0.934051	0.934051	1	0.32207	0.32207	3.56893	6	752.252808	752.752869	0.679937	0.679937
7297	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4509.622955	4506.810839	22659.8	5	5	3	0.87385	0.87385	1	0.381868	0.381868	3.10986	5	902.571960	902.966980	0.396254	0.396254
7298	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4524.349063	4521.525365	22369.2	6	6	4	0.862364	0.862364	1	0.418865	0.418865	3.67788	6	754.760803	755.427856	0.318200	0.318200
7299	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4560.563143	4557.723589	12193.1	8	8	4	0.89482	0.89482	1	1.71774	1.71774	2.88607	8	570.845825	571.225037	0.546974	0.546974
7300	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4585.526569	4582.675459	62199.9	3	6	8	0.88689	0.866013	1	0.145457	0.319234	3.33914	6	764.955688	765.620728	0.433863	0.433863
7301	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4742.658842	4739.684975	23664.2	6	6	4	0.894945	0.894945	1	0.645185	0.645185	3.50933	6	791.116516	791.627197	0.495603	0.495603
7302	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4862.032048	4858.994703	51106.8	6	6	6	0.867871	0.867871	1	0.355254	0.355254	3.09671	6	811.002197	812.345764	0.366284	0.366284
7303	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	4964.891485	4961.800346	31938.6	6	7	6	0.911028	0.682339	1	0.0565695	0.584138	3.52945	7	710.123047	710.266785	0.464845	0.464845
7304	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5005.690799	5002.573609	37622.8	6	7	8	0.894255	0.845885	1	0.231999	0.266389	2.84836	6	835.099182	836.107300	0.489973	0.489973
7305	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5155.703062	5152.497534	53737.7	7	8	11	0.890603	0.661423	1	0.11908	0.569781	3.1631	8	645.070129	645.825867	0.380259	0.380259
7306	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5293.112435	5289.818950	15492.1	8	8	4	0.906335	0.906335	1	0.490749	0.490749	2.9018	8	662.361877	662.737061	0.578114	0.578114
7307	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5312.609286	5309.315802	50249.8	5	6	6	0.889362	0.847667	1	0.520774	0.559398	2.71329	6	886.064026	886.562500	0.482878	0.482878
7308	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5331.643389	5328.338235	41104.2	4	6	5	0.903826	0.536989	0.840193	0.155453	0.317465	3.36264	4	1333.852661	1334.334473	0.393634	0.393634
7309	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5340.277428	5336.972274	14651.8	8	8	3	0.853662	0.853662	1	2.0568	2.0568	0.243458	8	668.379211	668.630310	0.457335	0.457335
7310	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5372.266274	5368.933458	15975.5	7	7	3	0.854507	0.854507	1	1.04775	1.04775	3.44179	7	768.286438	768.566772	0.306790	0.306790
7311	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5380.399863	5377.067047	37126.1	6	7	5	0.855209	0.8451	1	0.136609	0.55418	3.46914	6	897.521118	897.855164	0.277867	0.277867
7312	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5430.062208	5426.706123	22715.9	7	7	4	0.894363	0.894363	1	1.43547	1.43547	3.88968	7	776.535522	776.967407	0.493541	0.493541
7313	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5446.840132	5443.470455	15614.3	7	7	3	0.852392	0.852392	1	0.0495038	0.934173	2.92502	7	778.928467	779.219788	0.281497	0.281497
7314	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5812.227159	5808.631928	50310.4	7	9	11	0.925223	0.630497	1	0.125924	0.269416	2.53543	9	646.746033	647.074951	0.568194	0.568194
7315	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	5879.829391	5876.194143	34165.4	7	7	5	0.89332	0.89332	1	1.50655	1.50655	2.29363	7	840.608826	841.179932	0.562256	0.562256
7316	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	113	69.218405	112	5998.225907	5994.515647	72349.7	4	7	8	0.920007	0.492693	0.802175	0.545473	0.531049	2.62948	6	1000.097778	1000.763062	0.504339	0.854231
7317	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6020.962019	6017.237969	31329.8	5	6	4	0.853143	0.676743	1	1.41238	1.73042	4.34935	6	1004.211060	1004.889221	0.221953	0.221953
7318	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6034.104701	6030.380651	33518.8	8	8	6	0.85173	0.85173	1	1.19916	1.19916	4.12145	8	754.925659	756.059875	0.271929	0.271929
7319	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	105	69.218405	112	6369.842773	6365.925616	78720.1	7	9	14	0.888556	0.860813	1	0.363612	0.54734	3.73432	9	708.447327	709.106323	0.430463	0.498481
7320	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6378.523565	6374.606409	31951.9	6	7	4	0.904398	0.714284	1	0.436029	0.54994	2.22273	7	912.094116	912.381348	0.524970	0.524970
7321	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6437.390403	6433.439078	52999.4	6	8	8	0.906819	0.74888	1	0.85814	0.9806	3.68944	7	920.214661	920.781799	0.494930	0.494930
7322	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6446.418579	6442.453251	63529.6	6	9	12	0.893415	0.497938	1	0.175454	0.357486	2.29403	6	1075.414795	1075.414795	0.378471	0.378471
7323	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	133	69.218405	112	6564.941855	6560.925779	33248.9	8	8	7	0.937676	0.937676	1	1.18428	1.18428	4.04343	8	821.253967	822.004333	0.697862	0.697862
7324	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6575.638458	6571.610911	59472.2	7	9	10	0.881117	0.609229	1	0.172499	1.02008	3.21948	7	940.235474	941.101501	0.316577	0.316577
7325	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	6601.340031	6597.296491	25315.5	6	7	4	0.852461	0.708948	1	0.465941	1.00479	3.26037	7	943.904724	944.198730	0.244621	0.244621
7326	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	7056.684918	7052.267495	38417.4	6	7	5	0.938726	0.747745	1	0.716289	0.723059	1.43264	7	1008.759644	1009.191589	0.732057	0.732057
7327	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	7930.615626	7925.687005	70445.9	10	10	6	0.864194	0.864194	1	1.2724	1.2724	1.57566	10	793.775879	794.278442	0.437953	0.437953
7328	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	7967.489227	7962.525628	37065.9	9	9	4	0.859026	0.859026	1	0.392869	2.4233	4.42486	9	886.064026	886.396118	0.260926	0.260926
7329	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	8251.499380	8246.380296	46679.4	9	10	7	0.930708	0.762687	1	0.330629	0.396242	2.90945	9	917.712646	917.939331	0.633866	0.633866
7330	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	8422.107098	8416.888891	89942.7	8	9	8	0.89944	0.758283	1	3.60144	2.30159	3.55545	9	936.444214	937.329346	0.518689	0.518689
7331	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	8695.394527	8689.997019	39664.1	10	10	5	0.879166	0.879166	1	3.8862	3.8862	4.85175	10	870.308411	870.705872	0.403416	0.403416
7332	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	2	69.218405	112	9111.985735	9106.359131	280356	7	9	23	0.926652	0.952538	1	21.4152	14.7702	1.93314	9	1013.050476	1013.712769	0.816905	1.000000
7333	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	nan	69.218405	112	9369.249952	9363.358832	74845.4	6	7	7	0.91167	0.870976	1	29.5626	28.185	2.60195	7	1339.061401	1339.768433	0.729564	0.729564
7334	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	82	69.218405	112	9370.260885	9364.369765	142446	6	8	13	0.958735	0.88977	1	11.5002	34.0871	1.87256	7	1339.061401	1339.768433	0.861071	0.921546
7335	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3300	36	69.218405	112	11897.427931	11890.049446	1.2301e+06	8	14	74	0.992071	0.929236	0.946317	133.649	63.2055	1.49049	9	1322.459106	1323.348755	0.960332	1.000000
7336	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1181.110050	1180.423325	15819	2	2	3	0.998684	0.998684	1	0.0920102	0.451044	2.92301	2	591.217163	592.222107	0.897959	0.897959
7337	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1312.817498	1312.056219	14088.9	1	1	2	0.966921	0.966921	1	0.322566	0.322566	0.789928	1	1313.062500	1314.066895	0.875997	0.875997
7338	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1416.340047	1415.434024	10301.3	3	3	2	0.946783	0.946783	1	0.074479	0.645632	1.32256	3	472.818176	473.153534	0.796093	0.796093
7339	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1496.632553	1495.679948	15019.6	1	1	2	0.94432	0.94432	1	26.2703	26.2703	0.73377	1	1496.688232	1497.688477	0.886807	0.886807
7340	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1615.669541	1614.627983	25828.7	2	3	5	0.874467	0.925398	1	0.0920312	0.293545	1.26674	3	539.216492	539.550659	0.487358	0.487358
7341	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1649.171965	1648.118554	8063.26	3	3	2	0.930956	0.930956	1	0.00746549	0.325635	2.27263	3	550.378967	550.715576	0.701432	0.701432
7342	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1722.576933	1721.474661	16624.3	2	2	2	0.877621	0.877621	1	0.171328	0.412858	2.97367	2	861.746460	862.242554	0.410457	0.410457
7343	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1765.042953	1763.912796	7570.47	3	3	3	0.884161	0.884161	1	0.00980006	0.351158	3.14026	3	588.977722	589.978210	0.427815	0.427815
7344	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1796.248488	1795.106579	7885.32	3	3	3	0.974582	0.974582	1	0.410136	0.410136	2.10328	3	599.375122	600.043213	0.868468	0.868468
7345	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1820.183295	1819.029650	7900.66	3	3	3	0.948328	0.948328	1	0.00239879	0.898695	1.20503	3	607.351074	608.017334	0.800098	0.800098
7346	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1873.571191	1872.389831	15472.4	2	2	2	0.883288	0.883288	1	0.44481	0.44481	1.79057	2	937.200073	937.704651	0.506969	0.506969
7347	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1887.336053	1886.154692	8428.2	3	3	4	0.95037	0.95037	1	0.0137207	0.334221	5.39927	3	629.720825	630.731506	0.666070	0.666070
7348	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1888.343203	1887.161843	6214.94	3	3	3	0.962535	0.962535	1	0.257986	0.257986	3.9054	3	630.058105	630.731506	0.782780	0.782780
7349	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1903.339144	1902.146099	26809	3	3	5	0.875942	0.875942	1	0.272322	0.272322	4.87715	3	635.052856	636.396301	0.328116	0.328116
7350	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1905.349317	1904.156272	52829.9	2	3	7	0.909069	0.86838	1	0.151377	0.316346	1.63933	3	635.726318	637.730957	0.618733	0.618733
7351	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1910.366123	1909.173078	11416.5	3	3	3	0.965894	0.965894	1	0.265376	0.265376	2.45585	3	637.398804	638.069275	0.834739	0.834739
7352	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1912.332791	1911.139745	3381.41	4	4	2	0.897451	0.897451	1	0.67911	0.67911	0.732778	4	478.791901	479.043182	0.633724	0.633724
7353	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1945.619621	1944.390111	25458.7	2	2	3	0.952081	0.952081	1	0.338682	0.338682	2.67366	2	973.202332	974.199951	0.785751	0.785751
7354	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1964.731999	1963.490870	20177.7	2	2	2	0.878191	0.878191	1	0.734009	0.734009	1.33502	2	982.751099	983.254944	0.509607	0.509607
7355	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	1988.428783	1987.187654	18014.5	2	2	2	0.877957	0.877957	1	1.86739	1.86739	1.50317	2	994.602844	995.101074	0.524286	0.524286
7356	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2011.587056	2010.332078	26256.9	2	2	2	0.880392	0.880392	1	0.266459	0.266459	1.78913	2	1006.175415	1006.673035	0.485609	0.485609
7357	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2030.473610	2029.205089	41587.9	3	3	5	0.93264	0.93264	1	0.13481	0.530182	1.40397	3	677.409241	679.413452	0.744481	0.744481
7358	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2032.434407	2031.165885	16062.2	2	2	2	0.884435	0.884435	1	0.329007	0.329007	1.41061	2	1016.591797	1017.090088	0.526475	0.526475
7359	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2066.253723	2064.959880	16205.8	2	2	2	0.876083	0.876083	1	0.458152	0.458152	0.354288	2	1033.486816	1033.988647	0.535282	0.535282
7360	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2084.110284	2082.816441	12112.4	2	2	2	0.87916	0.87916	1	0.706528	0.706528	0.117075	2	1042.415649	1042.916626	0.569353	0.569353
7361	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2096.118426	2094.811109	20833.1	2	2	2	0.864029	0.864029	1	0.672756	0.672756	4.19052	2	1048.408813	1048.918823	0.312151	0.312151
7362	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2150.303070	2148.961823	15595.8	2	2	2	0.867242	0.867242	1	12.0231	12.0231	0.170227	2	1075.488037	1075.989502	0.598844	0.598844
7363	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2169.896378	2168.541748	25921.8	2	2	2	0.856402	0.856402	1	7.4869	7.4869	1.06834	2	1085.279541	1085.778442	0.481829	0.481829
7364	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2171.752750	2170.398120	9521.61	3	3	2	0.859787	0.859787	1	0.0672925	0.357733	1.51617	3	724.472046	724.808289	0.379501	0.379501
7365	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2176.650435	2175.295805	6389.27	4	4	3	0.894756	0.894756	1	2.10903	2.10903	2.38906	4	544.829956	545.332703	0.575307	0.575307
7366	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2214.311568	2212.931959	9721.26	3	3	2	0.851976	0.851976	1	0.159694	0.261735	3.75903	3	738.654663	738.983215	0.261167	0.261167
7367	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2321.823784	2320.371596	5816.66	4	4	3	0.936998	0.936998	1	0.293758	0.293758	1.47011	4	581.101562	581.601013	0.767878	0.767878
7368	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2384.452730	2382.963257	29757.6	2	3	5	0.934483	0.659005	1	0.0656136	0.359465	3.40441	2	1192.986450	1192.986450	0.579134	0.579134
7369	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2457.893088	2456.363654	8833.19	5	5	3	0.89066	0.89066	1	0.547335	0.547335	1.07442	5	492.278870	492.680939	0.581095	0.581095
7370	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2516.434500	2514.865240	29089.4	3	4	6	0.894292	0.77311	1	0.0505484	0.585372	4.60121	4	629.720825	629.975769	0.370633	0.370633
7371	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2517.441662	2515.872402	32668.4	3	4	7	0.915366	0.5365	1	0.233621	0.281415	5.93808	4	629.975769	630.731506	0.340693	0.340693
7372	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2671.476596	2669.819171	17643.5	3	3	3	0.925924	0.925924	1	0.3559	0.837841	4.88455	3	890.951233	891.608215	0.579998	0.579998
7373	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2707.619320	2705.950201	51116.6	3	4	6	0.868915	0.827709	1	0.138623	0.361911	3.89473	4	677.744385	677.998230	0.314123	0.314123
7374	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2714.308499	2712.627697	11739.2	4	4	3	0.904508	0.904508	1	0.0426889	0.304321	2.57549	4	679.166748	679.664001	0.562723	0.562723
7375	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2747.437432	2745.740664	6366.69	5	5	3	0.885878	0.885878	1	0.285907	0.285907	3.58442	5	550.353638	550.759399	0.433274	0.433274
7376	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2757.758975	2756.062207	33755.8	3	3	4	0.974218	0.974218	1	1.08737	1.08737	2.4707	3	919.692871	920.699097	0.868318	0.868318
7377	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2773.539801	2771.831384	21415.1	3	4	4	0.920537	0.641962	1	0.274621	0.587871	2.66415	3	925.283997	925.283997	0.547924	0.547924
7378	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2776.661126	2774.952708	21279.7	3	3	3	0.859725	0.859725	1	0.634582	0.634582	2.67962	3	925.988159	926.662231	0.352534	0.352534
7379	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2819.876447	2818.131632	27847.8	4	5	5	0.901906	0.830727	1	0.372627	0.298895	3.95495	4	705.787415	706.040466	0.477582	0.477582
7380	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2820.301148	2818.556333	27839.1	3	4	4	0.892424	0.753273	1	0.303708	0.293935	3.59419	3	940.529114	940.862610	0.416120	0.416120
7381	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2830.027623	2828.282808	16136.6	4	4	4	0.96176	0.96176	1	0.0435464	0.335352	2.75623	4	708.078735	708.833191	0.805733	0.805733
7382	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2831.135908	2829.391093	17341.5	3	3	3	0.923217	0.923217	1	0.681941	1.793	3.59719	3	944.135193	944.801880	0.628775	0.628775
7383	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	2881.825351	2880.057472	35773.3	2	3	5	0.971981	0.634322	1	0.526915	0.455942	2.98821	2	1441.531250	1441.531250	0.765130	0.765130
7384	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3039.326932	3037.472740	10352	5	5	3	0.908861	0.908861	1	1.53476	1.53476	5.01359	5	608.506104	608.898682	0.520163	0.520163
7385	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3055.647445	3053.779585	21811.9	4	4	4	0.950342	0.950342	1	0.125577	0.421185	2.73344	4	764.449768	765.201721	0.768811	0.768811
7386	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3074.670428	3072.789201	19399.6	4	4	3	0.907101	0.907101	1	0.38306	0.38306	4.2572	4	769.208069	769.707642	0.517116	0.517116
7387	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3268.701016	3266.682386	22295	3	5	4	0.884355	0.595935	1	0.0910065	0.371271	3.25426	3	1090.234375	1090.234375	0.326904	0.326904
7388	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3319.256195	3317.211902	18058.9	4	4	3	0.88758	0.88758	1	0.233472	0.288463	2.57111	4	830.558594	831.065491	0.485511	0.485511
7389	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3347.394513	3345.335999	27986.5	4	5	6	0.898183	0.813798	1	0.379808	0.705214	3.74252	5	670.278503	670.873047	0.458021	0.458021
7390	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3303	nan	69.282639	122	3390.772109	3388.688003	24432.4	3	4	3	0.878223	0.66291	1	0.0940056	1.14838	2.7098	4	848.180115	848.426392	0.337411	0.337411
